offset,step,support_modes,max_particle_dist,logit_gap,paired_margin,grad_ratio_d_over_g
606,1041,8,0.1201,0.0000,0.0038,41.474
606,1046,8,0.1234,-0.0004,0.0867,23.292
606,1051,8,0.1452,-0.0000,0.0885,36.175
606,1056,8,0.1236,-0.0003,0.1638,52.771
606,1061,8,0.1410,-0.0003,0.1327,8.209
606,1066,8,0.1388,-0.0005,0.1433,31.421
606,1071,8,0.1207,-0.0006,0.1055,6.985
606,1076,8,0.1382,0.0003,0.0928,61.857
606,1081,8,0.1209,-0.0004,0.0823,18.694
606,1086,8,0.1240,0.0001,0.1483,22.126
606,1091,8,0.1526,0.0001,0.1506,40.710
606,1096,8,0.1561,0.0003,0.0880,27.328
606,1101,8,0.1307,-0.0002,0.1222,31.000
606,1106,8,0.1542,-0.0001,0.1414,20.383
606,1111,8,0.1588,0.0001,0.1478,29.093
606,1116,8,0.1516,0.0003,0.0739,29.662
606,1121,8,0.1312,0.0018,0.0535,32.262
606,1126,8,0.1144,-0.0001,0.1345,13.222
606,1131,8,0.1120,-0.0002,0.1086,15.780
606,1136,8,0.1172,-0.0001,0.1550,28.849
606,1141,8,0.1114,0.0001,0.0711,106.412
606,1146,8,0.1114,0.0001,0.1079,58.128
606,1151,8,0.1108,-0.0001,0.0707,64.419
606,1156,8,0.1113,-0.0002,0.1585,38.846
606,1161,8,0.1111,0.0000,0.0796,57.667
606,1166,8,0.1120,-0.0001,0.0712,98.531
606,1171,8,0.1123,0.0001,0.0959,39.341
606,1176,8,0.1123,-0.0001,0.0539,74.171
606,1181,8,0.1129,-0.0001,0.1450,39.692
606,1186,8,0.1132,-0.0001,0.0733,34.962
606,1191,8,0.1132,0.0002,0.2073,58.770
606,1196,8,0.1133,0.0001,0.0931,53.111
707,1,0,2.9791,0.0532,0.0274,29.374
707,6,1,3.8266,0.0180,-0.0091,24.020
707,11,0,2.8953,0.1489,0.0780,14.486
707,16,0,3.9558,0.2493,0.0568,29.193
707,21,0,5.6594,0.2367,0.0612,17.508
707,26,0,3.9332,-0.1156,-0.0028,8.396
707,31,0,2.1127,-0.0347,0.0018,4.477
707,36,0,3.4529,0.0077,0.0264,3.459
707,41,1,2.4946,0.0582,0.0463,3.370
707,46,0,2.6040,0.0255,0.0479,2.703
707,51,0,3.9204,-0.0973,0.0660,3.173
707,56,0,2.6821,0.0588,0.0830,1.609
707,61,1,2.7167,0.0953,0.0476,4.291
707,66,0,3.0035,0.2016,0.1042,3.439
707,71,0,2.5753,0.1551,0.1083,2.538
707,76,1,2.1217,-0.0846,0.0494,1.760
707,81,0,1.7175,-0.0356,0.0464,2.720
707,86,1,3.0427,-0.0050,0.0380,1.760
707,91,0,5.0404,-0.0271,0.0760,3.178
707,96,1,1.9405,0.1017,0.1046,1.974
707,101,0,2.4934,0.1472,0.0857,2.057
707,106,0,1.9357,0.0348,0.0847,5.003
707,111,0,2.7621,-0.1503,0.1611,1.580
707,116,0,3.9585,-0.1483,0.2094,0.978
707,121,0,2.6253,-0.0721,0.1018,3.520
707,126,0,3.1597,0.0432,0.0813,2.022
707,131,0,6.7313,0.0526,0.1587,1.757
707,136,0,9.7648,-0.1441,-0.0928,4.958
707,141,0,4.5070,-0.3123,0.1674,3.623
707,146,1,2.6639,0.0589,0.1357,4.950
707,151,0,2.1091,0.1231,0.1638,3.692
707,156,0,3.5265,0.2114,0.1288,5.611
707,161,0,2.9458,0.2676,0.2366,1.650
707,166,0,3.2029,-0.1000,0.1246,2.430
707,171,0,2.9944,-0.2763,0.1495,3.082
707,176,1,2.4793,-0.0879,0.1086,3.017
707,181,0,2.4938,-0.0700,0.1408,2.042
707,186,1,1.9421,-0.0495,0.1662,1.403
707,191,0,2.0605,0.0512,0.1357,1.612
707,196,0,2.3169,0.0158,0.1347,2.905
707,201,3,2.3366,0.0695,0.1301,1.939
707,206,1,2.3921,0.1426,0.1048,4.417
707,211,4,2.5177,0.1455,0.1755,6.138
707,216,1,2.6120,0.1230,0.1708,5.150
707,221,0,2.3369,0.1000,0.1685,4.911
707,226,0,1.8534,0.1079,0.1030,13.438
707,231,1,2.0369,0.0130,0.0612,3.299
707,236,3,1.7464,0.1616,0.0940,2.150
707,241,3,2.1172,0.0954,0.1484,1.951
707,246,2,2.0965,0.3291,0.1505,3.716
707,251,4,2.7575,0.1726,0.2243,6.007
707,256,4,2.3575,0.3243,0.1244,5.131
707,261,2,1.5780,0.1584,0.0946,4.446
707,266,1,2.0034,0.2406,0.1652,5.490
707,271,5,1.7434,0.3994,0.1652,4.757
707,276,3,2.5615,0.3335,0.1709,5.843
707,281,1,1.7086,0.0331,0.1002,12.634
707,286,1,1.8062,0.0197,0.2296,2.644
707,291,1,2.2649,-0.0195,0.0781,6.881
707,296,5,1.6288,-0.0113,0.1010,2.569
707,301,4,0.7360,-0.0103,0.0934,2.745
707,306,2,1.3236,0.4078,0.2289,1.220
707,311,3,1.0785,-0.0157,0.1262,6.017
707,316,6,1.1711,0.1752,0.0763,3.348
707,321,6,1.1835,0.4637,0.1630,2.160
707,326,6,0.9406,-0.0276,0.0999,2.981
707,331,6,1.2317,0.0357,0.1160,6.415
707,336,5,0.8128,0.6518,0.1614,2.959
707,341,7,0.9933,0.1927,0.0960,6.530
707,346,6,0.3798,-0.0200,0.0515,5.747
707,351,6,0.4908,0.0896,0.1163,5.442
707,356,6,0.2905,0.0297,0.1120,2.886
707,361,7,0.3464,-0.0002,0.1010,7.589
707,366,3,0.7503,0.0387,0.1048,4.537
707,371,2,0.9643,0.1265,0.1167,2.737
707,376,1,2.5491,-0.0530,0.1249,2.659
707,381,2,1.6277,-0.0169,0.0665,3.101
707,386,4,2.1958,-0.0010,0.1017,5.764
707,391,4,1.3220,0.0250,0.0978,7.003
707,396,1,1.0277,0.0412,0.0986,5.951
707,401,6,0.5531,0.0172,0.0965,2.307
707,406,2,1.1084,0.0028,0.0586,29.810
707,411,5,0.5620,0.0022,0.0912,3.166
707,416,4,0.4037,0.0001,0.0537,2.254
707,421,8,0.4082,0.0033,0.0878,5.337
707,426,8,0.1975,-0.0077,0.1439,6.764
707,431,8,0.2436,0.0002,0.0881,11.455
707,436,7,0.4460,0.0023,0.1265,4.087
707,441,7,0.4272,-0.0019,0.0974,8.190
707,446,7,0.2771,0.0012,0.0103,9.284
707,451,8,0.1483,0.0004,0.0508,6.195
707,456,7,0.2274,0.0004,0.1020,3.569
707,461,7,0.2739,0.0004,0.1806,9.124
707,466,8,0.2075,0.0011,0.1250,4.429
707,471,7,0.3428,-0.0048,0.1153,3.936
707,476,8,0.1321,-0.0047,0.1335,8.323
707,481,8,0.1584,0.0033,0.1879,9.845
707,486,8,0.1056,0.0002,0.0604,16.189
707,491,8,0.0916,0.0002,0.0398,26.865
707,496,8,0.1539,0.0002,0.1514,20.727
707,501,8,0.1130,0.0008,0.0664,9.720
707,506,8,0.0869,0.0025,0.1319,16.336
707,511,7,0.2254,-0.0012,0.1547,3.186
707,516,8,0.1381,-0.0002,0.1355,6.480
707,521,8,0.0789,0.0063,0.1154,11.815
707,526,8,0.1474,0.0188,0.1630,9.187
707,531,8,0.1676,0.0011,0.0815,9.590
707,536,8,0.1976,0.0026,0.1480,9.750
707,541,7,0.2498,0.0000,0.1408,5.920
707,546,8,0.1578,0.0007,0.1039,4.980
707,551,8,0.1753,-0.0000,0.1763,5.197
707,556,8,0.1649,0.0009,0.1534,8.211
707,561,8,0.0721,0.0007,0.0521,35.044
707,566,8,0.0876,0.0004,0.1033,49.542
707,571,8,0.1309,0.0062,0.1173,5.621
707,576,8,0.1647,0.0007,0.1449,17.535
707,581,8,0.1196,-0.0010,0.0700,12.626
707,586,8,0.0851,0.0014,0.0790,46.514
707,591,7,0.2352,0.0003,0.1664,20.739
707,596,8,0.1838,-0.0015,0.1315,18.265
707,601,8,0.1106,0.0008,0.1255,9.854
707,606,6,0.4824,0.0003,0.1721,4.991
707,611,2,0.8786,0.0469,0.1467,4.324
707,616,6,0.4516,0.0060,0.1051,5.718
707,621,8,0.1833,0.0005,0.0827,9.276
707,626,8,0.2291,-0.0000,0.1735,14.808
707,631,8,0.2043,-0.0016,0.0331,6.024
707,636,3,0.7736,-0.0031,0.0584,4.775
707,641,4,0.7140,0.0802,0.0992,7.203
707,646,6,0.5594,0.0018,0.0900,8.915
707,651,3,2.1696,0.0238,0.1463,2.794
707,656,7,1.8710,0.0489,0.1099,5.390
707,661,1,2.0740,-0.1277,0.1068,1.965
707,666,1,1.8159,0.0130,0.1267,3.791
707,671,1,1.3560,0.1073,0.1564,5.153
707,676,1,1.2510,0.0021,0.0441,6.087
707,681,5,1.4128,-0.0019,0.0762,5.736
707,686,7,0.7012,0.0005,0.0998,3.003
707,691,4,0.3947,0.0029,0.1305,7.652
707,696,7,0.2170,0.0129,0.0413,6.222
707,701,8,0.1697,-0.0001,0.0845,7.137
707,706,3,0.4493,-0.0018,0.0608,7.726
707,711,3,0.8212,0.0034,0.0630,7.515
707,716,5,0.2729,0.0056,0.1497,7.231
707,721,2,0.4259,-0.0072,0.1111,3.608
707,726,7,0.2222,-0.0023,0.0618,1.725
707,731,8,0.2797,-0.0010,0.0345,7.968
707,736,8,0.1101,0.0036,0.0495,3.416
707,741,6,0.2571,-0.0003,0.1229,3.383
707,746,6,0.4139,-0.0001,0.0576,1.754
707,751,8,0.3233,0.0086,0.1379,6.908
707,756,5,0.3254,0.0004,0.0831,7.044
707,761,8,0.2015,0.0002,0.1059,8.141
707,766,8,0.1894,0.0002,0.0583,10.407
707,771,8,0.0940,-0.0023,0.0716,5.386
707,776,8,0.0709,0.0024,0.1150,21.536
707,781,8,0.0999,-0.0001,0.1755,25.111
707,786,7,0.2599,0.0008,0.0525,5.794
707,791,8,0.1050,-0.0006,0.0900,6.107
707,796,8,0.1517,0.0017,0.1321,8.113
707,801,8,0.2285,0.0004,0.1166,8.682
707,806,8,0.1616,0.0004,0.0783,20.847
707,811,8,0.0996,0.0007,0.0843,15.797
707,816,8,0.1626,0.0016,0.1725,5.568
707,821,8,0.0897,0.0000,0.1004,7.314
707,826,8,0.1078,0.0017,0.1018,19.067
707,831,8,0.1914,0.0020,0.1241,31.444
707,836,8,0.1702,-0.0004,0.0982,15.133
707,841,8,0.0938,0.0046,0.1065,19.042
707,846,8,0.1823,0.0016,0.0749,36.101
707,851,8,0.0885,0.0004,0.1481,15.114
707,856,8,0.0902,0.0006,0.1072,47.660
707,861,8,0.1102,0.0020,0.1533,34.878
707,866,8,0.1138,0.0028,0.0946,14.110
707,871,8,0.1158,0.0009,0.1558,19.568
707,876,8,0.0899,0.0006,0.1597,26.284
707,881,8,0.1158,0.0009,0.0726,20.435
707,886,8,0.0948,0.0005,0.0405,10.718
707,891,8,0.1340,0.0032,0.1118,10.672
707,896,8,0.1263,0.0024,0.1738,30.224
707,901,8,0.1810,0.0005,0.0950,43.600
707,906,8,0.1295,0.0001,0.1488,27.841
707,911,8,0.1703,-0.0003,0.1608,7.708
707,916,8,0.0912,0.0006,0.1154,16.103
707,921,8,0.0875,0.0007,0.1366,37.743
707,926,8,0.1147,0.0023,0.1455,14.927
707,931,8,0.1604,0.0006,0.1362,27.075
707,936,8,0.1278,0.0008,0.1006,14.441
707,941,8,0.1139,0.0005,0.1334,16.667
707,946,8,0.1093,0.0001,0.1770,26.754
707,951,8,0.0974,-0.0001,0.0847,22.170
707,956,8,0.1332,0.0007,0.1043,50.395
707,961,8,0.1073,0.0006,0.1322,24.362
707,966,8,0.1721,0.0008,0.0777,39.436
707,971,8,0.1188,0.0033,0.0941,4.222
707,976,8,0.1265,0.0025,0.0707,17.850
707,981,8,0.1332,0.0029,0.1235,15.594
707,986,8,0.1488,0.0030,0.1526,18.450
707,991,8,0.1296,0.0037,0.0600,38.535
707,996,8,0.1142,0.0015,0.1217,61.521
707,1001,8,0.1401,0.0002,0.0489,47.118
707,1006,8,0.1196,0.0009,0.0897,48.278
707,1011,8,0.0858,0.0020,0.0923,6.059
707,1016,8,0.1266,0.0013,0.1341,9.818
707,1021,8,0.1385,0.0020,0.1372,46.608
707,1026,8,0.1100,0.0012,0.0768,9.800
707,1031,8,0.1495,0.0024,0.1085,7.244
707,1036,8,0.1624,0.0032,0.1848,47.233
707,1041,8,0.1067,0.0005,0.0732,18.610
707,1046,8,0.1171,0.0015,0.0701,57.776
707,1051,8,0.1797,0.0020,0.0931,23.094
707,1056,8,0.1825,0.0017,0.1117,17.908
707,1061,8,0.1587,0.0023,0.0625,21.441
707,1066,8,0.1455,0.0011,0.0490,84.912
707,1071,8,0.1297,0.0013,0.0678,17.152
707,1076,8,0.1146,0.0014,0.1020,56.500
707,1081,8,0.1163,0.0009,0.0916,40.773
707,1086,8,0.1235,0.0017,0.0961,12.911
707,1091,8,0.1117,0.0018,0.0992,31.421
707,1096,8,0.1176,0.0029,0.1275,48.155
707,1101,8,0.1178,-0.0001,-0.0130,81.068
707,1106,8,0.1104,-0.0005,0.0774,40.742
707,1111,8,0.1009,0.0013,0.0860,63.909
707,1116,8,0.1029,0.0018,0.1168,37.793
707,1121,8,0.1150,0.0026,0.1722,59.455
707,1126,8,0.1225,0.0022,0.0615,17.119
707,1131,8,0.1284,0.0013,0.0913,25.389
707,1136,8,0.1304,0.0020,0.0558,16.390
707,1141,8,0.1303,0.0006,0.0996,44.855
707,1146,8,0.1296,0.0007,0.1298,27.918
707,1151,8,0.1268,0.0001,0.0437,59.093
707,1156,8,0.1229,0.0008,0.1058,7.092
707,1161,8,0.1189,0.0002,0.0831,42.625
707,1166,8,0.1146,0.0006,0.0675,43.197
707,1171,8,0.1108,0.0004,0.0810,19.161
707,1176,8,0.1094,0.0007,0.1109,87.426
707,1181,8,0.1143,0.0008,0.1481,51.167
707,1186,8,0.1176,0.0016,0.1466,76.824
707,1191,8,0.1200,0.0016,0.1600,16.880
707,1196,8,0.1214,0.0131,0.1579,126.226
